image_name,target
ISIC_2769811,0.020884
ISIC_2770298,0.015156
ISIC_2771030,0.020738
ISIC_2775262,0.048169
ISIC_2775569,0.031113
ISIC_2779036,0.463101
ISIC_2780480,0.032144
ISIC_2780505,0.013663
ISIC_2781230,0.016291
ISIC_2781714,0.024864
ISIC_2782439,0.016553
ISIC_2783061,0.023664
ISIC_2783585,0.019425
ISIC_2783710,0.022309
ISIC_2784408,0.012842
ISIC_2785646,0.017141
ISIC_2785814,0.016721
ISIC_2785976,0.053870
ISIC_2786319,0.043019
ISIC_2788245,0.040181
ISIC_2789714,0.051130
ISIC_2791655,0.015062
ISIC_2793133,0.023044
ISIC_2793703,0.023338
ISIC_2797372,0.091896
ISIC_2799021,0.013111
ISIC_2799268,0.012718
ISIC_2801139,0.078372
ISIC_2802301,0.017155
ISIC_2802346,0.014960
ISIC_2802408,0.026321
ISIC_2803179,0.037552
ISIC_2803506,0.019216
ISIC_2804825,0.071736
ISIC_2806461,0.069175
ISIC_2806463,0.029837
ISIC_2807001,0.018106
ISIC_2807040,0.029643
ISIC_2807921,0.019232
ISIC_2808393,0.014740
ISIC_2808964,0.015209
ISIC_2809430,0.018750
ISIC_2810153,0.013308
ISIC_2811093,0.016685
ISIC_2811687,0.014649
ISIC_2811919,0.026724
ISIC_2812284,0.016637
ISIC_2813459,0.014751
ISIC_2814272,0.015330
ISIC_2816050,0.015580
ISIC_2816092,0.016279
ISIC_2817101,0.014197
ISIC_2817197,0.016646
ISIC_2817832,0.014441
ISIC_2818153,0.019369
ISIC_2819480,0.021884
ISIC_2821487,0.018800
ISIC_2822174,0.057570
ISIC_2822416,0.016792
ISIC_2822889,0.018309
ISIC_2823266,0.028706
ISIC_2823299,0.015592
ISIC_2824061,0.049172
ISIC_2824480,0.019586
ISIC_2824922,0.408198
ISIC_2826192,0.031744
ISIC_2827942,0.042528
ISIC_2828156,0.380334
ISIC_2828811,0.013854
ISIC_2829040,0.042077
ISIC_2829089,0.018563
ISIC_2832441,0.015285
ISIC_2832532,0.019734
ISIC_2834420,0.045769
ISIC_2835116,0.015281
ISIC_2837857,0.015279
ISIC_2838169,0.018370
ISIC_2838180,0.013263
ISIC_2839742,1.065530
ISIC_2840019,0.456046
ISIC_2841788,0.204375
ISIC_2844227,0.014629
ISIC_2844792,0.025860
ISIC_2845014,0.024931
ISIC_2845028,0.012057
ISIC_2848326,0.031377
ISIC_2849601,0.044365
ISIC_2852457,0.022341
ISIC_2853193,0.023591
ISIC_2855421,0.017006
ISIC_2855923,0.016097
ISIC_2858057,0.032213
ISIC_2860159,0.014208
ISIC_2861073,0.013967
ISIC_2861615,0.017921
ISIC_2862111,0.015983
ISIC_2862576,0.036790
ISIC_2864571,0.109542
ISIC_2864786,0.025625
ISIC_2865092,0.011568
ISIC_2866348,0.015207
ISIC_2866924,0.015382
ISIC_2867827,0.022554
ISIC_2869298,0.014701
ISIC_2869500,0.013596
ISIC_2870598,0.016578
ISIC_2871866,0.018240
ISIC_2875804,0.014044
ISIC_2879103,0.059644
ISIC_2879319,0.017853
ISIC_2879870,0.021971
ISIC_2880938,0.080886
ISIC_2881137,0.014671
ISIC_2882183,0.066510
ISIC_2882715,0.024155
ISIC_2882963,0.019200
ISIC_2883463,0.074839
ISIC_2883756,0.321264
ISIC_2884058,0.043363
ISIC_2885348,0.013242
ISIC_2885577,0.014443
ISIC_2885718,0.100598
ISIC_2885741,0.020936
ISIC_2886991,0.016284
ISIC_2887299,0.071069
ISIC_2887604,0.018508
ISIC_2889328,0.036171
ISIC_2890008,0.014779
ISIC_2890538,0.013637
ISIC_2893689,0.014013
ISIC_2893969,0.031717
ISIC_2894619,0.039575
ISIC_2897386,0.016835
ISIC_2898876,0.017732
ISIC_2899485,0.020234
ISIC_2900065,0.034203
ISIC_2900150,0.355795
ISIC_2901036,0.172845
ISIC_2901070,0.013015
ISIC_2906353,0.016267
ISIC_2906357,0.013593
ISIC_2906649,0.015023
ISIC_2907414,0.138949
ISIC_2908210,0.033597
ISIC_2909250,0.013557
ISIC_2909338,0.035746
ISIC_2909747,0.016795
ISIC_2910374,0.014648
ISIC_2911033,0.016392
ISIC_2911378,0.033111
ISIC_2912359,0.027114
ISIC_2912524,0.016083
ISIC_2913511,0.016125
ISIC_2914164,0.123996
ISIC_2914431,0.022302
ISIC_2914650,0.132275
ISIC_2919248,0.019566
ISIC_2922356,0.018966
ISIC_2922450,0.097554
ISIC_2922688,0.019940
ISIC_2922876,0.021005
ISIC_2924876,0.013519
ISIC_2926599,0.015425
ISIC_2927268,0.034635
ISIC_2928166,0.014707
ISIC_2928329,0.014823
ISIC_2929442,0.015711
ISIC_2930982,0.019739
ISIC_2931955,0.064047
ISIC_2933054,0.015930
ISIC_2939230,0.017797
ISIC_2939559,0.062758
ISIC_2939632,0.023542
ISIC_2940341,0.055920
ISIC_2941121,0.019370
ISIC_2941506,0.018129
ISIC_2944324,0.017848
ISIC_2944785,0.015439
ISIC_2945698,0.018927
ISIC_2945726,0.014345
ISIC_2946293,0.015629
ISIC_2946358,0.014165
ISIC_2947373,0.017213
ISIC_2948729,0.037380
ISIC_2950913,0.017458
ISIC_2951472,0.052166
ISIC_2952110,0.128751
ISIC_2953931,0.031930
ISIC_2954205,0.014217
ISIC_2954422,0.034486
ISIC_2954737,0.059358
ISIC_2955552,0.026016
ISIC_2958724,0.081145
ISIC_2960792,0.023213
ISIC_2961790,0.092378
ISIC_2961837,0.014726
ISIC_2962245,0.058787
ISIC_2964421,0.013968
ISIC_2964511,0.016732
ISIC_2964600,0.014642
ISIC_2966319,0.017378
ISIC_2966600,0.036557
ISIC_2968104,0.023551
ISIC_2968365,0.015775
ISIC_2968715,0.073426
ISIC_2970268,0.013817
ISIC_2970783,0.023150
ISIC_2972178,0.014952
ISIC_2973598,0.025159
ISIC_2973910,0.016057
ISIC_2974420,0.098445
ISIC_2976697,0.101486
ISIC_2976936,0.034873
ISIC_2979177,0.081085
ISIC_2979296,0.016533
ISIC_2982140,0.025644
ISIC_2985099,0.014830
ISIC_2987555,0.014278
ISIC_2988031,0.021416
ISIC_2988842,0.047244
ISIC_2989863,0.026068
ISIC_2990790,0.017875
ISIC_2990982,0.018603
ISIC_2992298,0.047830
ISIC_2994593,0.015808
ISIC_2995410,0.046304
ISIC_2995868,0.622225
ISIC_2996554,0.015344
ISIC_2997653,0.022783
ISIC_2999870,0.022097
ISIC_3000694,0.018804
ISIC_3001010,0.016325
ISIC_3001416,0.019176
ISIC_3001939,0.017359
ISIC_3003131,0.019485
ISIC_3004197,0.012389
ISIC_3004536,0.043503
ISIC_3006001,0.020626
ISIC_3006353,0.031047
ISIC_3006985,0.023713
ISIC_3009035,0.019314
ISIC_3010124,0.013117
ISIC_3010492,0.023699
ISIC_3013153,0.015672
ISIC_3016106,0.016022
ISIC_3016243,0.117095
ISIC_3016409,0.055443
ISIC_3017624,0.025605
ISIC_3017944,0.023074
ISIC_3018548,0.013201
ISIC_3018869,0.015842
ISIC_3019231,0.015791
ISIC_3019849,0.016810
ISIC_3021712,0.118605
ISIC_3024297,0.097353
ISIC_3025125,0.017328
ISIC_3025179,0.032936
ISIC_3025776,0.032387
ISIC_3026294,0.014759
ISIC_3026301,0.026352
ISIC_3029757,0.015734
ISIC_3031742,0.029804
ISIC_3034071,0.017203
ISIC_3034194,0.022337
ISIC_3034496,0.029379
ISIC_3034590,0.058555
ISIC_3034634,0.040576
ISIC_3035013,0.017914
ISIC_3035671,0.018303
ISIC_3035934,0.013818
ISIC_3036806,0.028076
ISIC_3038801,0.014553
ISIC_3040215,0.023455
ISIC_3046579,0.019663
ISIC_3046977,0.014603
ISIC_3048391,0.028449
ISIC_3048601,0.029924
ISIC_3049863,0.014564
ISIC_3050025,0.020010
ISIC_3050241,0.022701
ISIC_3050256,0.015131
ISIC_3050591,0.034578
ISIC_3050726,0.041721
ISIC_3051087,0.074964
ISIC_3051428,0.014497
ISIC_3052742,0.018190
ISIC_3053615,0.023148
ISIC_3054208,0.025232
ISIC_3055086,0.015292
ISIC_3056153,0.072474
ISIC_3056816,0.017432
ISIC_3056827,0.016882
ISIC_3057291,0.015428
ISIC_3057622,0.013800
ISIC_3059224,0.017494
ISIC_3059916,0.112818
ISIC_3060142,0.022165
ISIC_3060292,0.014947
ISIC_3061295,0.016537
ISIC_3061715,0.057184
ISIC_3061920,0.019903
ISIC_3063951,0.014104
ISIC_3064913,0.038100
ISIC_3065173,0.064840
ISIC_3066210,0.033157
ISIC_3067112,0.018401
ISIC_3069602,0.078329
ISIC_3073305,0.045051
ISIC_3073626,0.017147
ISIC_3073822,0.016112
ISIC_3075041,0.017152
ISIC_3077337,0.047379
ISIC_3077737,0.032508
ISIC_3078390,0.045623
ISIC_3078669,0.042466
ISIC_3078876,0.013045
ISIC_3080264,0.014156
ISIC_3080291,0.014053
ISIC_3080994,0.066485
ISIC_3081722,0.057732
ISIC_3082434,0.014740
ISIC_3082829,0.032375
ISIC_3083302,0.014413
ISIC_3084021,0.022601
ISIC_3085039,0.052183
ISIC_3086004,0.019244
ISIC_3086392,0.022266
ISIC_3086566,0.021932
ISIC_3086993,0.018275
ISIC_3088239,0.016577
ISIC_3089241,0.015263
ISIC_3090818,0.052645
ISIC_3091500,0.017010
ISIC_3091594,0.026966
ISIC_3091968,0.012512
ISIC_3091975,0.029750
ISIC_3092993,0.015528
ISIC_3093141,0.016094
ISIC_3096116,0.016999
ISIC_3097494,0.024415
ISIC_3100039,0.012862
ISIC_3100274,0.021617
ISIC_3100359,0.020482
ISIC_3100379,0.021174
ISIC_3100433,0.020027
ISIC_3100513,0.017343
ISIC_3101113,0.027888
ISIC_3101558,0.018261
ISIC_3105094,0.016422
ISIC_3105463,0.068483
ISIC_3105863,0.024949
ISIC_3106083,0.018989
ISIC_3109975,0.015188
ISIC_3111332,0.016646
ISIC_3112707,0.017681
ISIC_3113447,0.017088
ISIC_3114484,0.019219
ISIC_3115114,0.031112
ISIC_3115397,0.091763
ISIC_3115713,0.018586
ISIC_3116793,0.016931
ISIC_3117522,0.017381
ISIC_3118476,0.046484
ISIC_3119515,0.025794
ISIC_3125596,0.018015
ISIC_3127583,0.021760
ISIC_3127993,0.022661
ISIC_3129234,0.018095
ISIC_3130286,0.024459
ISIC_3130826,0.032350
ISIC_3133510,0.015562
ISIC_3135659,0.014809
ISIC_3135797,0.017950
ISIC_3136416,0.016630
ISIC_3136517,0.012708
ISIC_3137228,0.040163
ISIC_3138826,0.017860
ISIC_3139801,0.020017
ISIC_3140781,0.017113
ISIC_3140894,0.037916
ISIC_3143496,0.013864
ISIC_3143811,0.023134
ISIC_3144013,0.038299
ISIC_3144497,0.013797
ISIC_3147141,0.026012
ISIC_3148766,0.016412
ISIC_3149300,0.022863
ISIC_3150364,0.019230
ISIC_3150831,0.022998
ISIC_3151136,0.015469
ISIC_3151787,0.013456
ISIC_3152647,0.015739
ISIC_3152679,0.014340
ISIC_3156629,0.013232
ISIC_3156673,0.047667
ISIC_3157196,0.029408
ISIC_3157212,0.014153
ISIC_3157966,0.015771
ISIC_3158528,0.053384
ISIC_3159265,0.072764
ISIC_3160330,0.014758
ISIC_3160366,0.014128
ISIC_3161587,0.024200
ISIC_3162378,0.024037
ISIC_3162471,0.013617
ISIC_3162606,0.017257
ISIC_3163483,0.013996
ISIC_3164325,0.013931
ISIC_3164346,0.013446
ISIC_3164996,0.017599
ISIC_3165142,0.013304
ISIC_3166213,0.025550
ISIC_3166913,0.014002
ISIC_3169364,0.012808
ISIC_3169421,0.014896
ISIC_3169710,0.016667
ISIC_3169779,0.019637
ISIC_3170107,0.071745
ISIC_3170352,0.020777
ISIC_3171000,0.023960
ISIC_3172378,0.014200
ISIC_3173748,0.018141
ISIC_3174508,0.016279
ISIC_3174659,0.014857
ISIC_3174720,0.013032
ISIC_3174785,0.051769
ISIC_3176675,0.017598
ISIC_3177052,0.017020
ISIC_3177069,0.040540
ISIC_3177698,0.015935
ISIC_3178144,0.014575
ISIC_3178424,0.013538
ISIC_3178543,0.076461
ISIC_3182083,0.017547
ISIC_3182255,0.029285
ISIC_3182801,0.021299
ISIC_3183568,0.020389
ISIC_3187460,0.019646
ISIC_3187793,0.019142
ISIC_3188729,0.018912
ISIC_3189157,0.013539
ISIC_3191573,0.015798
ISIC_3191607,0.015556
ISIC_3192101,0.016874
ISIC_3192643,0.018274
ISIC_3192921,0.014488
ISIC_3193225,0.015099
ISIC_3193920,0.012749
ISIC_3194283,0.014075
ISIC_3196004,0.014150
ISIC_3197088,0.021148
ISIC_3197746,0.017840
ISIC_3197993,0.041832
ISIC_3198399,0.017671
ISIC_3199911,0.024547
ISIC_3201901,0.064679
ISIC_3202345,0.034286
ISIC_3203927,0.029486
ISIC_3204260,0.033076
ISIC_3205427,0.017581
ISIC_3205459,0.014624
ISIC_3205782,0.035872
ISIC_3206928,0.029278
ISIC_3207205,0.014728
ISIC_3207493,0.016556
ISIC_3208994,0.012683
ISIC_3209674,0.013976
ISIC_3209894,0.038431
ISIC_3210122,0.016223
ISIC_3210295,0.031876
ISIC_3211391,0.026927
ISIC_3212230,0.013635
ISIC_3214327,0.017726
ISIC_3216128,0.103541
ISIC_3216253,0.016346
ISIC_3216427,0.017241
ISIC_3217879,0.020783
ISIC_3217925,0.021276
ISIC_3221148,0.036151
ISIC_3221360,0.016901
ISIC_3221941,0.032466
ISIC_3222250,0.036023
ISIC_3222834,0.026923
ISIC_3223029,0.013948
ISIC_3223721,0.035544
ISIC_3224219,0.184411
ISIC_3224330,0.013692
ISIC_3224580,0.020063
ISIC_3226112,0.603363
ISIC_3226250,0.014231
ISIC_3227329,0.016766
ISIC_3228270,0.019911
ISIC_3228719,0.027443
ISIC_3230995,0.044563
ISIC_3231134,0.016846
ISIC_3231416,0.020117
ISIC_3231502,0.483442
ISIC_3232262,0.092632
ISIC_3233449,0.013795
ISIC_3233743,0.056007
ISIC_3235082,0.047407
ISIC_3235363,0.043562
ISIC_3238192,0.017142
ISIC_3240195,0.027922
ISIC_3242339,0.023961
ISIC_3242898,0.064122
ISIC_3243743,0.018884
ISIC_3243897,0.013324
ISIC_3245209,0.026612
ISIC_3248430,0.077301
ISIC_3249191,0.015345
ISIC_3249230,0.014637
ISIC_3249625,0.016520
ISIC_3250051,0.030587
ISIC_3250526,0.013803
ISIC_3252554,0.067966
ISIC_3254014,0.016101
ISIC_3254862,0.019076
ISIC_3256190,0.015183
ISIC_3258116,0.014834
ISIC_3260623,0.142678
ISIC_3260889,0.018027
ISIC_3263214,0.019369
ISIC_3263776,0.019198
ISIC_3264572,0.015933
ISIC_3265261,0.020191
ISIC_3265514,0.036821
ISIC_3265972,0.015995
ISIC_3266762,0.019176
ISIC_3266844,0.025671
ISIC_3269036,0.015526
ISIC_3269752,0.022817
ISIC_3270093,0.018089
ISIC_3270286,0.019298
ISIC_3270302,0.058502
ISIC_3272340,0.015239
ISIC_3273365,0.012704
ISIC_3273639,0.014756
ISIC_3274488,0.019644
ISIC_3276396,0.012989
ISIC_3277191,0.016342
ISIC_3280235,0.026110
ISIC_3280384,0.091987
ISIC_3280922,0.018715
ISIC_3280956,0.055555
ISIC_3281246,0.013018
ISIC_3281881,0.019406
ISIC_3283688,0.073924
ISIC_3284664,0.119623
ISIC_3284703,0.019723
ISIC_3288360,0.048343
ISIC_3292354,0.037585
ISIC_3292979,0.044581
ISIC_3293577,0.022240
ISIC_3294265,0.024404
ISIC_3295388,0.012905
ISIC_3295754,0.022806
ISIC_3296102,0.015283
ISIC_3297611,0.051458
ISIC_3299103,0.015955
ISIC_3299574,0.016316
ISIC_3301470,0.020176
ISIC_3301584,0.064499
ISIC_3301814,0.032700
ISIC_3303838,0.015584
ISIC_3304326,0.014211
ISIC_3304841,0.017414
ISIC_3307624,0.017847
ISIC_3308101,0.018149
ISIC_3308539,0.044378
ISIC_3309618,0.078852
ISIC_3310208,0.017875
ISIC_3310253,0.043182
ISIC_3310351,0.014497
ISIC_3311446,0.018675
ISIC_3314065,0.019217
ISIC_3314917,0.014256
ISIC_3316818,0.013622
ISIC_3317133,0.015498
ISIC_3317890,0.025385
ISIC_3318037,0.013990
ISIC_3319446,0.031057
ISIC_3319746,0.021763
ISIC_3319944,0.013671
ISIC_3323718,0.017227
ISIC_3326069,0.016389
ISIC_3327215,0.013009
ISIC_3327858,0.030330
ISIC_3327932,0.028648
ISIC_3328981,0.015337
ISIC_3329504,0.014162
ISIC_3330108,0.018765
ISIC_3330580,0.020981
ISIC_3330773,0.059559
ISIC_3331297,0.029708
ISIC_3332378,0.051653
ISIC_3332687,0.024028
ISIC_3332946,0.014766
ISIC_3334793,0.018384
ISIC_3335017,0.022530
ISIC_3335184,0.025798
ISIC_3335904,0.092810
ISIC_3337583,0.014234
ISIC_3340562,0.015432
ISIC_3341347,0.012378
ISIC_3343138,0.018832
ISIC_3343372,0.029157
ISIC_3345936,0.020170
ISIC_3346413,0.017051
ISIC_3347331,0.014174
ISIC_3348364,0.013805
ISIC_3349006,0.019015
ISIC_3349193,0.027231
ISIC_3350064,0.013972
ISIC_3350312,0.025630
ISIC_3350366,0.014244
ISIC_3353247,0.018369
ISIC_3356592,0.028489
ISIC_3357794,0.018947
ISIC_3357803,0.021323
ISIC_3359726,0.018814
ISIC_3359950,0.023071
ISIC_3360195,0.026109
ISIC_3361906,0.129646
ISIC_3362179,0.015716
ISIC_3362408,0.022061
ISIC_3363437,0.022353
ISIC_3364143,0.033906
ISIC_3371618,0.025417
ISIC_3372201,0.056978
ISIC_3373667,0.046101
ISIC_3373821,0.062874
ISIC_3374030,0.013462
ISIC_3374412,0.016386
ISIC_3374972,0.013810
ISIC_3377854,0.033742
ISIC_3378318,0.033915
ISIC_3378470,0.012253
ISIC_3379289,0.037031
ISIC_3379679,0.015933
ISIC_3379766,0.020132
ISIC_3379782,0.017803
ISIC_3380844,0.028735
ISIC_3381859,0.029038
ISIC_3382817,0.030731
ISIC_3383442,0.015769
ISIC_3383938,0.012469
ISIC_3389048,0.019760
ISIC_3390258,0.023614
ISIC_3392039,0.013397
ISIC_3392622,0.060873
ISIC_3393209,0.012891
ISIC_3393442,0.150230
ISIC_3394090,0.055438
ISIC_3395453,0.018863
ISIC_3397549,0.018162
ISIC_3401258,0.015235
ISIC_3402403,0.025541
ISIC_3402626,0.018666
ISIC_3402640,0.017551
ISIC_3404515,0.031952
ISIC_3405704,0.172085
ISIC_3406505,0.018000
ISIC_3406688,0.023544
ISIC_3407682,0.014943
ISIC_3408262,0.021515
ISIC_3409294,0.022262
ISIC_3412012,0.723255
ISIC_3412626,0.016058
ISIC_3414807,0.013943
ISIC_3415159,0.016087
ISIC_3417723,0.014669
ISIC_3418755,0.020407
ISIC_3419045,0.053409
ISIC_3420136,0.015909
ISIC_3420737,0.017935
ISIC_3421393,0.019944
ISIC_3421658,0.049558
ISIC_3422999,0.017656
ISIC_3423176,0.016440
ISIC_3424542,0.015495
ISIC_3425357,0.043226
ISIC_3426239,0.016254
ISIC_3426652,0.029360
ISIC_3427395,0.126760
ISIC_3429651,0.014848
ISIC_3430660,0.016145
ISIC_3433692,0.055707
ISIC_3433708,0.014734
ISIC_3433727,0.031709
ISIC_3433909,0.065376
ISIC_3434018,0.210461
ISIC_3434879,0.041279
ISIC_3437859,0.016807
ISIC_3438023,0.038183
ISIC_3438368,0.399892
ISIC_3438565,0.017958
ISIC_3441090,0.097703
ISIC_3442265,0.017320
ISIC_3442805,0.015534
ISIC_3443692,0.051888
ISIC_3445802,0.014108
ISIC_3447520,0.089861
ISIC_3447914,0.031652
ISIC_3447990,0.013913
ISIC_3448149,0.015009
ISIC_3448670,0.016030
ISIC_3449240,0.017312
ISIC_3449582,0.024856
ISIC_3449602,0.016366
ISIC_3450017,0.118427
ISIC_3450067,0.011570
ISIC_3450983,0.052433
ISIC_3451012,0.041880
ISIC_3451175,0.014369
ISIC_3451507,0.029433
ISIC_3452839,0.015423
ISIC_3455140,0.041479
ISIC_3457077,0.027920
ISIC_3458396,0.015789
ISIC_3459670,0.018609
ISIC_3459856,0.015483
ISIC_3460127,0.020019
ISIC_3464219,0.013950
ISIC_3464225,0.029412
ISIC_3466071,0.025719
ISIC_3466188,0.024245
ISIC_3466571,0.048924
ISIC_3469005,0.018175
ISIC_3469516,0.038469
ISIC_3469595,0.023984
ISIC_3470805,0.016189
ISIC_3478008,0.013762
ISIC_3478382,0.017347
ISIC_3478788,0.018164
ISIC_3481229,0.027808
ISIC_3481499,0.374236
ISIC_3481778,0.032893
ISIC_3483100,0.016285
ISIC_3483280,0.017482
ISIC_3483521,0.015523
ISIC_3485414,0.034188
ISIC_3485976,0.031011
ISIC_3488803,0.014380
ISIC_3489151,0.015393
ISIC_3489184,0.015029
ISIC_3490275,0.017087
ISIC_3491221,0.022378
ISIC_3491478,0.019138
ISIC_3493834,0.014370
ISIC_3493888,0.017577
ISIC_3496996,0.018145
ISIC_3498847,0.013919
ISIC_3499096,0.020234
ISIC_3499287,0.172736
ISIC_3501266,0.025643
ISIC_3503673,0.017801
ISIC_3504251,0.038108
ISIC_3505673,0.015928
ISIC_3506170,0.028937
ISIC_3506189,0.051611
ISIC_3506334,0.016191
ISIC_3507357,0.018645
ISIC_3508787,0.014161
ISIC_3509298,0.015721
ISIC_3509813,0.021311
ISIC_3510420,0.069267
ISIC_3510753,0.019078
ISIC_3511448,0.015499
ISIC_3512113,0.019403
ISIC_3512857,0.182110
ISIC_3513671,0.021639
ISIC_3514171,0.022445
ISIC_3514405,0.046211
ISIC_3517002,0.017680
ISIC_3517843,0.015076
ISIC_3518063,0.018543
ISIC_3519356,0.021007
ISIC_3520797,0.015081
ISIC_3520935,0.226709
ISIC_3521944,0.019673
ISIC_3522002,0.016888
ISIC_3524072,0.031321
ISIC_3524316,0.064812
ISIC_3524850,0.033388
ISIC_3525133,0.026339
ISIC_3525685,0.017642
ISIC_3527350,0.014680
ISIC_3528123,0.017026
ISIC_3529946,0.013508
ISIC_3531790,0.014956
ISIC_3533009,0.019572
ISIC_3533339,0.019189
ISIC_3533428,0.059504
ISIC_3533937,0.046779
ISIC_3535619,0.035986
ISIC_3535724,0.013945
ISIC_3537248,0.171868
ISIC_3537350,0.015388
ISIC_3537735,0.015570
ISIC_3537941,0.013194
ISIC_3538455,0.017743
ISIC_3539380,0.104530
ISIC_3541142,0.065535
ISIC_3541283,0.022607
ISIC_3547590,0.105431
ISIC_3548128,0.013039
ISIC_3549355,0.033331
ISIC_3549689,0.013898
ISIC_3549882,0.016125
ISIC_3550074,0.015186
ISIC_3550301,0.018346
ISIC_3550427,0.050302
ISIC_3552980,0.015662
ISIC_3553158,0.016148
ISIC_3554298,0.015055
ISIC_3554304,0.082509
ISIC_3554670,0.019407
ISIC_3555756,0.014293
ISIC_3556228,0.017057
ISIC_3556753,0.019562
ISIC_3557281,0.022270
ISIC_3557534,0.012371
ISIC_3560072,0.014555
ISIC_3560198,0.017171
ISIC_3560684,0.044154
ISIC_3560802,0.056221
ISIC_3561053,0.050819
ISIC_3562440,0.018719
ISIC_3563115,0.018134
ISIC_3563608,0.075851
ISIC_3566408,0.014301
ISIC_3566617,0.016328
ISIC_3566932,0.017980
ISIC_3568616,0.019531
ISIC_3570453,0.020569
ISIC_3570575,0.512388
ISIC_3571509,0.080392
ISIC_3571742,0.015917
ISIC_3571995,0.036881
ISIC_3572785,0.016150
ISIC_3572903,0.034418
ISIC_3572943,0.016148
ISIC_3572957,0.013696
ISIC_3573529,0.033259
ISIC_3574848,0.034218
ISIC_3574927,0.026931
ISIC_3575125,0.024804
ISIC_3575423,0.018644
ISIC_3575838,0.017007
ISIC_3575894,0.019193
ISIC_3575990,0.045642
ISIC_3576876,0.178723
ISIC_3577035,0.013594
ISIC_3577605,0.015227
ISIC_3577723,0.047431
ISIC_3580555,0.016005
ISIC_3581673,0.020950
ISIC_3581674,0.119468
ISIC_3582682,0.014534
ISIC_3582780,0.068032
ISIC_3583925,0.011620
ISIC_3584949,0.028601
ISIC_3586356,0.030794
ISIC_3587688,0.013875
ISIC_3588671,0.014299
ISIC_3588706,0.020418
ISIC_3588900,0.014173
ISIC_3589090,0.020615
ISIC_3590140,0.026631
ISIC_3592077,0.014899
ISIC_3592668,0.016983
ISIC_3592904,0.018230
ISIC_3594259,0.068969
ISIC_3594380,0.055041
ISIC_3594585,0.046677
ISIC_3596358,0.024981
ISIC_3597076,0.040348
ISIC_3597077,0.029478
ISIC_3597421,0.027400
ISIC_3597521,0.014261
ISIC_3597902,0.013574
ISIC_3598152,0.014981
ISIC_3598655,0.023366
ISIC_3599510,0.020258
ISIC_3599685,0.014523
ISIC_3600277,0.029339
ISIC_3600426,0.023338
ISIC_3601241,0.015492
ISIC_3601244,0.017753
ISIC_3602878,0.017223
ISIC_3606311,0.021660
ISIC_3607787,0.083352
ISIC_3608296,0.040562
ISIC_3608624,0.020260
ISIC_3609057,0.013629
ISIC_3610082,0.014700
ISIC_3610466,0.020550
ISIC_3611733,0.018167
ISIC_3612582,0.017649
ISIC_3613018,0.019310
ISIC_3614842,0.016400
ISIC_3615032,0.021908
ISIC_3616064,0.024309
ISIC_3616494,0.015750
ISIC_3616814,0.022176
ISIC_3616871,0.021256
ISIC_3617966,0.036355
ISIC_3619413,0.014190
ISIC_3620608,0.020827
ISIC_3622629,0.016546
ISIC_3623502,0.015573
ISIC_3624468,0.021022
ISIC_3624539,0.015587
ISIC_3624619,0.012902
ISIC_3625801,0.014419
ISIC_3625918,0.017875
ISIC_3626651,0.047475
ISIC_3627405,0.033201
ISIC_3628995,0.019974
ISIC_3630213,0.016818
ISIC_3631216,0.038717
ISIC_3632526,0.043629
ISIC_3632698,0.018404
ISIC_3633213,0.016465
ISIC_3633517,0.017937
ISIC_3634305,0.024025
ISIC_3636661,0.027766
ISIC_3636847,0.020789
ISIC_3637224,0.045422
ISIC_3637357,0.029070
ISIC_3637548,0.014673
ISIC_3637868,0.020963
ISIC_3637971,0.012920
ISIC_3639434,0.031826
ISIC_3641432,0.020349
ISIC_3641962,0.024754
ISIC_3642019,0.087084
ISIC_3642221,0.016124
ISIC_3646060,0.038431
ISIC_3648148,0.030603
ISIC_3649426,0.040021
ISIC_3649855,0.026144
ISIC_3649896,0.014967
ISIC_3650471,0.014475
ISIC_3651579,0.014863
ISIC_3653199,0.025836
ISIC_3653457,0.021679
ISIC_3656476,0.025167
ISIC_3656810,0.013726
ISIC_3658500,0.013510
ISIC_3659414,0.012198
ISIC_3659526,0.019444
ISIC_3660114,0.014800
ISIC_3663431,0.029067
ISIC_3664196,0.039328
ISIC_3664322,0.016272
ISIC_3665246,0.056368
ISIC_3666418,0.023754
ISIC_3666465,0.020751
ISIC_3666478,0.016251
ISIC_3666967,0.497940
ISIC_3667740,0.026522
ISIC_3668633,0.017367
ISIC_3668920,0.024753
ISIC_3669370,0.147956
ISIC_3669944,0.042382
ISIC_3670111,0.016873
ISIC_3671995,0.039869
ISIC_3673079,0.038686
ISIC_3673788,0.018781
ISIC_3674160,0.016300
ISIC_3674524,0.024877
ISIC_3674608,0.015011
ISIC_3674742,0.019900
ISIC_3674889,0.015252
ISIC_3675678,0.020333
ISIC_3676288,0.015036
ISIC_3677404,0.037938
ISIC_3677875,0.015100
ISIC_3678349,0.114581
ISIC_3680848,0.021787
ISIC_3681319,0.019461
ISIC_3681605,0.047901
ISIC_3682397,0.019657
ISIC_3683317,0.018147
ISIC_3683466,0.013385
ISIC_3684862,0.043835
ISIC_3685534,0.041952
ISIC_3685585,0.015140
ISIC_3689081,0.016947
ISIC_3689093,0.017676
ISIC_3689121,0.016680
ISIC_3689148,0.022727
ISIC_3689236,0.106207
ISIC_3689290,0.014480
ISIC_3689531,0.021603
ISIC_3689836,0.021662
ISIC_3689915,0.020299
